INT6665,FT05823,Police partner,High,Waste Pattern,Unknown offender
INT6666,FT02483,CCTV,Medium,Waste Pattern,Blank
INT6667,FT03063,Anonymous report,Medium,Same Location,Unknown offender
INT6668,FT03150,Anonymous report,Medium,Similar dates,None
INT6669,FT08563,CCTV,Medium,Vehicle,None
INT6670,FT05371,Waste contractor,High,Vehicle,No Registration
INT6671,FT07727,Enforcement officer,High,Waste Pattern,Unknown offender
INT6672,FT11010,Enforcement officer,Low,Waste Pattern,Blank
INT6673,FT06052,CCTV,High,Vehicle,None
INT6674,FT19523,Environmental monitoring,Low,Vehicle,None
INT6675,FT13083,CCTV,Low,Similar dates,None
INT6676,FT10275,Anonymous report,High,Vehicle,None
INT6677,FT01028,Resident,Medium,Vehicle,No Registration
INT6678,FT07869,CCTV,High,Vehicle,None
INT6679,FT09649,Anonymous report,High,Similar dates,None
INT6680,FT15002,CCTV,Low,Waste Pattern,Blank
INT6681,FT12541,Council officer,Low,Vehicle,No Registration
INT6682,FT08418,Anonymous report,Low,Waste Pattern,Unknown offender
INT6683,FT02899,Enforcement officer,High,Vehicle,No Registration
INT6684,FT09095,Police partner,High,Vehicle,None
INT6685,FT15956,CCTV,Medium,Vehicle,None
INT6686,FT07714,Enforcement officer,Low,Vehicle,No Registration
INT6687,FT09857,Anonymous report,Low,Waste Pattern,Unknown offender
INT6688,FT03109,Council officer,Medium,Same Location,Unknown offender
INT6689,FT19066,Resident,High,Waste Pattern,Unknown offender
INT6690,FT00258,Council officer,Medium,Vehicle,No Registration
INT6691,FT08060,CCTV,High,Same Location,Unknown offender
INT6692,FT17580,CCTV,Medium,Same Location,Blank
INT6693,FT03253,Resident,Medium,Vehicle,None
INT6694,FT18909,CCTV,Medium,Same Location,Unknown offender
INT6695,FT03314,Police partner,Medium,Vehicle,None
INT6696,FT19640,Resident,Medium,Similar dates,None
INT6697,FT08034,Environmental monitoring,High,Same Location,Unknown offender
INT6698,FT14476,Waste contractor,Medium,Similar dates,None
INT6699,FT10136,Enforcement officer,Low,Waste Pattern,Blank
INT6700,FT07179,Council officer,High,Waste Pattern,Unknown offender
INT6701,FT12750,Council officer,Medium,Similar dates,None
INT6702,FT12121,CCTV,Medium,Same Location,Unknown offender
INT6703,FT05782,CCTV,Medium,Similar dates,None
INT6704,FT16342,Council officer,Low,Same Location,Unknown offender
INT6705,FT17680,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6706,FT12335,Environmental monitoring,High,Same Location,Unknown offender
INT6707,FT19895,Council officer,Low,Waste Pattern,Blank
INT6708,FT03478,Waste contractor,High,Waste Pattern,Blank
INT6709,FT07781,Resident,High,Same Location,Unknown offender
INT6710,FT08052,Anonymous report,Medium,Waste Pattern,Unknown offender
INT6711,FT08086,Resident,High,Waste Pattern,Unknown offender
INT6712,FT13456,CCTV,Medium,Same Location,Unknown offender
INT6713,FT12490,Police partner,Low,Waste Pattern,Blank
INT6714,FT08528,Police partner,Medium,Waste Pattern,Unknown offender
INT6715,FT05644,Resident,Medium,Same Location,Blank
INT6716,FT17614,Environmental monitoring,Low,Vehicle,None
INT6717,FT13732,Environmental monitoring,High,Similar dates,None
INT6718,FT08740,Resident,Medium,Waste Pattern,Blank
INT6719,FT04989,Anonymous report,Medium,Waste Pattern,Unknown offender
INT6720,FT18009,Council officer,Medium,Vehicle,None
INT6721,FT06557,Resident,Low,Same Location,Unknown offender
INT6722,FT11906,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6723,FT10296,Anonymous report,High,Waste Pattern,Unknown offender
INT6724,FT12588,Waste contractor,Low,Same Location,Blank
INT6725,FT10475,Enforcement officer,Medium,Same Location,Unknown offender
INT6726,FT02702,Police partner,Low,Vehicle,None
INT6727,FT11737,Environmental monitoring,High,Same Location,Blank
INT6728,FT16328,Enforcement officer,Low,Vehicle,None
INT6729,FT17083,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6730,FT08439,CCTV,High,Vehicle,None
INT6731,FT01823,Council officer,Medium,Same Location,Blank
INT6732,FT02271,Anonymous report,High,Waste Pattern,Unknown offender
INT6733,FT17192,CCTV,High,Same Location,Blank
INT6734,FT18935,Environmental monitoring,Low,Similar dates,None
INT6735,FT16453,Police partner,High,Waste Pattern,Blank
INT6736,FT09386,Police partner,Low,Vehicle,No Registration
INT6737,FT16561,Anonymous report,Medium,Similar dates,None
INT6738,FT19951,Enforcement officer,High,Similar dates,None
INT6739,FT09267,Environmental monitoring,High,Vehicle,None
INT6740,FT11202,Resident,High,Vehicle,None
INT6741,FT13036,Enforcement officer,Low,Similar dates,None
INT6742,FT14739,CCTV,Medium,Same Location,Blank
INT6743,FT08829,Waste contractor,Low,Vehicle,None
INT6744,FT05130,Resident,High,Waste Pattern,Unknown offender
INT6745,FT10108,Anonymous report,Low,Similar dates,None
INT6746,FT08410,Enforcement officer,Low,Vehicle,No Registration
INT6747,FT07769,Anonymous report,Low,Vehicle,No Registration
INT6748,FT19258,Enforcement officer,Medium,Similar dates,None
INT6749,FT00616,Police partner,Medium,Same Location,Blank
INT6750,FT08530,Council officer,High,Waste Pattern,Blank
INT6751,FT18145,Anonymous report,High,Waste Pattern,Blank
INT6752,FT06293,Police partner,High,Vehicle,No Registration
INT6753,FT19942,Environmental monitoring,Medium,Similar dates,None
INT6754,FT02014,CCTV,Low,Same Location,Blank
INT6755,FT07937,Enforcement officer,High,Waste Pattern,Unknown offender
INT6756,FT18452,Resident,High,Similar dates,None
INT6757,FT14257,CCTV,Medium,Vehicle,None
INT6758,FT11744,Environmental monitoring,Medium,Vehicle,None
INT6759,FT18844,Waste contractor,Medium,Same Location,Blank
INT6760,FT07871,Police partner,Medium,Similar dates,None
INT6761,FT10512,Waste contractor,Medium,Vehicle,None
INT6762,FT02222,Environmental monitoring,Medium,Same Location,Blank
INT6763,FT07816,Council officer,Medium,Same Location,Blank
INT6764,FT15438,Waste contractor,Low,Similar dates,None
INT6765,FT16837,Waste contractor,High,Waste Pattern,Blank
INT6766,FT01326,Enforcement officer,Low,Similar dates,None
INT6767,FT01832,Anonymous report,Medium,Same Location,Unknown offender
INT6768,FT18401,Waste contractor,Low,Same Location,Unknown offender
INT6769,FT03544,Council officer,High,Same Location,Blank
INT6770,FT19921,Council officer,Medium,Similar dates,None
INT6771,FT00897,Environmental monitoring,Low,Vehicle,No Registration
INT6772,FT04027,Waste contractor,Low,Waste Pattern,Unknown offender
INT6773,FT04438,Enforcement officer,High,Same Location,Blank
INT6774,FT01020,CCTV,Medium,Similar dates,None
INT6775,FT00528,Police partner,Medium,Same Location,Unknown offender
INT6776,FT08080,Anonymous report,High,Same Location,Unknown offender
INT6777,FT06030,Anonymous report,Low,Vehicle,No Registration
INT6778,FT19759,Police partner,High,Vehicle,No Registration
INT6779,FT07139,Anonymous report,Low,Similar dates,None
INT6780,FT11265,Resident,Low,Same Location,Blank
INT6781,FT04677,Enforcement officer,High,Same Location,Blank
INT6782,FT12840,Council officer,Low,Same Location,Blank
INT6783,FT04573,Council officer,Medium,Same Location,Blank
INT6784,FT05662,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6785,FT16161,Waste contractor,Low,Same Location,Unknown offender
INT6786,FT16443,Anonymous report,Medium,Waste Pattern,Blank
INT6787,FT00942,Waste contractor,Medium,Similar dates,None
INT6788,FT02557,Anonymous report,Medium,Similar dates,None
INT6789,FT12296,Council officer,Medium,Same Location,Unknown offender
INT6790,FT13830,CCTV,Medium,Vehicle,None
INT6791,FT00104,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6792,FT12215,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT6793,FT19103,Environmental monitoring,Low,Similar dates,None
INT6794,FT08934,Environmental monitoring,Low,Similar dates,None
INT6795,FT07188,CCTV,High,Similar dates,None
INT6796,FT13002,Environmental monitoring,Medium,Similar dates,None
INT6797,FT07892,Enforcement officer,Medium,Similar dates,None
INT6798,FT04697,Anonymous report,Low,Waste Pattern,Blank
INT6799,FT15885,Resident,Low,Waste Pattern,Unknown offender
INT6800,FT10736,Resident,Low,Same Location,Blank
INT6801,FT18881,Anonymous report,High,Vehicle,None
INT6802,FT15609,Environmental monitoring,Medium,Similar dates,None
INT6803,FT01137,Environmental monitoring,Medium,Vehicle,No Registration
INT6804,FT02246,Council officer,Medium,Vehicle,No Registration
INT6805,FT08653,Enforcement officer,High,Same Location,Blank
INT6806,FT11010,Enforcement officer,Low,Vehicle,None
INT6807,FT12924,Council officer,Medium,Waste Pattern,Unknown offender
INT6808,FT12189,Police partner,High,Same Location,Unknown offender
INT6809,FT07631,Environmental monitoring,Low,Vehicle,No Registration
INT6810,FT02621,Resident,Low,Same Location,Blank
INT6811,FT19454,Police partner,Low,Waste Pattern,Unknown offender
INT6812,FT12131,Resident,High,Similar dates,None
INT6813,FT05954,Waste contractor,Medium,Waste Pattern,Blank
INT6814,FT08929,Resident,High,Same Location,Blank
INT6815,FT18043,Police partner,Low,Similar dates,None
INT6816,FT00361,Police partner,Low,Vehicle,None
INT6817,FT05638,Waste contractor,High,Vehicle,None
INT6818,FT19619,Police partner,Medium,Similar dates,None
INT6819,FT11685,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT6820,FT06325,Council officer,High,Vehicle,None
INT6821,FT09742,Police partner,Low,Similar dates,None
INT6822,FT12607,Resident,Medium,Vehicle,No Registration
INT6823,FT00320,Environmental monitoring,High,Waste Pattern,Unknown offender
INT6824,FT14934,Police partner,Medium,Same Location,Unknown offender
INT6825,FT08996,Police partner,Medium,Same Location,Unknown offender
INT6826,FT08293,CCTV,Low,Same Location,Blank
INT6827,FT10819,Environmental monitoring,High,Waste Pattern,Blank
INT6828,FT13631,Waste contractor,Low,Waste Pattern,Unknown offender
INT6829,FT01590,Environmental monitoring,Low,Similar dates,None
INT6830,FT04812,Waste contractor,High,Vehicle,No Registration
INT6831,FT15773,Enforcement officer,High,Waste Pattern,Unknown offender
INT6832,FT19880,Resident,Low,Same Location,Blank
INT6833,FT08812,Anonymous report,Low,Waste Pattern,Blank
INT6834,FT09142,Police partner,Medium,Vehicle,No Registration
INT6835,FT13093,Council officer,High,Same Location,Blank
INT6836,FT00403,Environmental monitoring,High,Similar dates,None
INT6837,FT03449,Anonymous report,High,Same Location,Unknown offender
INT6838,FT04307,CCTV,Low,Vehicle,None
INT6839,FT19657,Enforcement officer,Low,Vehicle,No Registration
INT6840,FT18580,Resident,Medium,Vehicle,No Registration
INT6841,FT16984,Environmental monitoring,Low,Same Location,Blank
INT6842,FT13260,CCTV,Medium,Waste Pattern,Unknown offender
INT6843,FT07501,Police partner,High,Waste Pattern,Unknown offender
INT6844,FT05002,Anonymous report,High,Same Location,Blank
INT6845,FT17383,Police partner,High,Same Location,Blank
INT6846,FT07933,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT6847,FT17185,CCTV,Medium,Waste Pattern,Blank
INT6848,FT02438,Council officer,High,Waste Pattern,Blank
INT6849,FT09423,Waste contractor,Low,Vehicle,None
INT6850,FT05774,Anonymous report,High,Similar dates,None
INT6851,FT14728,Council officer,Low,Same Location,Blank
INT6852,FT04886,Police partner,High,Waste Pattern,Unknown offender
INT6853,FT18307,Police partner,Medium,Similar dates,None
INT6854,FT09905,Council officer,Medium,Vehicle,No Registration
INT6855,FT11064,Enforcement officer,Low,Vehicle,No Registration
INT6856,FT18061,Council officer,Low,Waste Pattern,Blank
INT6857,FT12802,CCTV,Medium,Vehicle,No Registration
INT6858,FT19257,Anonymous report,High,Waste Pattern,Blank
INT6859,FT18361,Waste contractor,Low,Same Location,Blank
INT6860,FT04092,Waste contractor,Medium,Same Location,Blank
INT6861,FT06758,Anonymous report,High,Similar dates,None
INT6862,FT12063,Enforcement officer,Low,Same Location,Blank
INT6863,FT13386,Enforcement officer,Medium,Same Location,Unknown offender
INT6864,FT03813,Waste contractor,High,Waste Pattern,Blank
INT6865,FT09139,Anonymous report,Low,Waste Pattern,Unknown offender
INT6866,FT01567,Police partner,High,Waste Pattern,Blank
INT6867,FT17638,Council officer,Low,Same Location,Unknown offender
INT6868,FT13756,Resident,High,Same Location,Unknown offender
INT6869,FT02183,Environmental monitoring,High,Waste Pattern,Blank
INT6870,FT14014,Resident,Medium,Similar dates,None
INT6871,FT06496,Council officer,Medium,Vehicle,None
INT6872,FT16077,Resident,Medium,Waste Pattern,Blank
INT6873,FT09520,CCTV,Low,Vehicle,No Registration
INT6874,FT11978,Environmental monitoring,High,Same Location,Unknown offender
INT6875,FT08797,Resident,Low,Waste Pattern,Unknown offender
INT6876,FT17618,Council officer,Medium,Similar dates,None
INT6877,FT19888,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT6878,FT01347,Council officer,High,Vehicle,None
INT6879,FT07430,Police partner,Medium,Same Location,Blank
INT6880,FT02906,CCTV,Medium,Waste Pattern,Blank
INT6881,FT05262,Council officer,High,Similar dates,None
INT6882,FT10495,Police partner,Low,Similar dates,None
INT6883,FT13679,Environmental monitoring,High,Same Location,Unknown offender
INT6884,FT11823,Waste contractor,Low,Same Location,Blank
INT6885,FT15889,Environmental monitoring,High,Similar dates,None
INT6886,FT10953,Council officer,Low,Waste Pattern,Blank
INT6887,FT05501,Environmental monitoring,Low,Similar dates,None
INT6888,FT00527,CCTV,Low,Same Location,Unknown offender
INT6889,FT11809,Resident,Low,Vehicle,No Registration
INT6890,FT03022,Waste contractor,Medium,Vehicle,No Registration
INT6891,FT15223,Resident,Low,Vehicle,No Registration
INT6892,FT07637,Enforcement officer,Medium,Waste Pattern,Blank
INT6893,FT04118,Enforcement officer,Medium,Waste Pattern,Blank
INT6894,FT09365,Waste contractor,Medium,Similar dates,None
INT6895,FT14859,Anonymous report,Low,Waste Pattern,Blank
INT6896,FT02528,Resident,Low,Same Location,Blank
INT6897,FT12423,Waste contractor,Medium,Waste Pattern,Blank
INT6898,FT10864,Waste contractor,Low,Waste Pattern,Unknown offender
INT6899,FT01637,CCTV,High,Waste Pattern,Blank
INT6900,FT03978,Environmental monitoring,Medium,Similar dates,None
INT6901,FT01750,Environmental monitoring,High,Same Location,Unknown offender
INT6902,FT15005,CCTV,Medium,Waste Pattern,Unknown offender
INT6903,FT09589,Council officer,Low,Waste Pattern,Blank
INT6904,FT19258,Waste contractor,Low,Waste Pattern,Blank
INT6905,FT01779,Anonymous report,Medium,Similar dates,None
INT6906,FT04183,Environmental monitoring,Low,Vehicle,No Registration
INT6907,FT04767,Council officer,High,Waste Pattern,Unknown offender
INT6908,FT14377,Resident,Medium,Similar dates,None
INT6909,FT12981,Waste contractor,High,Waste Pattern,Unknown offender
INT6910,FT06385,Waste contractor,Medium,Same Location,Blank
INT6911,FT16422,Resident,Medium,Similar dates,None
INT6912,FT19929,Resident,High,Similar dates,None
INT6913,FT15325,Environmental monitoring,Low,Vehicle,No Registration
INT6914,FT11833,Police partner,Medium,Waste Pattern,Unknown offender
INT6915,FT02276,Police partner,Medium,Same Location,Unknown offender
INT6916,FT08112,CCTV,High,Similar dates,None
INT6917,FT00240,Enforcement officer,Low,Similar dates,None
INT6918,FT18922,CCTV,High,Similar dates,None
INT6919,FT15221,Environmental monitoring,Low,Vehicle,No Registration
INT6920,FT05770,Waste contractor,Medium,Waste Pattern,Unknown offender
INT6921,FT09985,Waste contractor,Medium,Similar dates,None
INT6922,FT03691,Enforcement officer,Low,Vehicle,No Registration
INT6923,FT11492,Police partner,High,Waste Pattern,Blank
INT6924,FT04968,Council officer,Medium,Vehicle,No Registration
INT6925,FT18760,Resident,High,Vehicle,No Registration
INT6926,FT01560,Environmental monitoring,Medium,Vehicle,No Registration
INT6927,FT01968,Waste contractor,Medium,Similar dates,None
INT6928,FT08081,Environmental monitoring,Low,Vehicle,None
INT6929,FT17796,Enforcement officer,High,Similar dates,None
INT6930,FT07668,Environmental monitoring,High,Waste Pattern,Blank
INT6931,FT07557,Resident,Medium,Waste Pattern,Blank
INT6932,FT19522,Anonymous report,Medium,Same Location,Unknown offender
INT6933,FT17358,CCTV,Medium,Vehicle,No Registration
INT6934,FT05960,CCTV,Medium,Waste Pattern,Unknown offender
INT6935,FT02567,Police partner,Low,Waste Pattern,Unknown offender
INT6936,FT04577,Enforcement officer,Low,Similar dates,None
INT6937,FT13709,Waste contractor,High,Similar dates,None
INT6938,FT13723,Anonymous report,High,Waste Pattern,Blank
INT6939,FT07080,Environmental monitoring,High,Similar dates,None
INT6940,FT00762,CCTV,Low,Waste Pattern,Blank
INT6941,FT08086,Enforcement officer,Low,Vehicle,None
INT6942,FT13409,Resident,High,Same Location,Unknown offender
